img_path,person_id,bmi
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1nia0k/1nia0k_ZRevP2v_250_77_false_365_1.29.jpg,1nia0k,29.64
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2h6141/2h6141_oUwrp6n_240_62_true_1181_1.0.jpg,2h6141,43.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2h6141/2h6141_oUwrp6n_120_62_true_1181_1.0.jpg,2h6141,21.95
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3enrml/3enrml_gL80Bz8_176_69_false_28_1.01.jpg,3enrml,25.99
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3enrml/3enrml_gL80Bz8_183_69_false_28_1.01.jpg,3enrml,27.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ousvs/4ousvs_DIQgpzi_235_68_false_91_0.67.jpg,4ousvs,35.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ousvs/4ousvs_DIQgpzi_280_68_false_91_0.67.jpg,4ousvs,42.57
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1miwfe/1miwfe_ZohBC8B_145_66_true_315_0.63.jpg,1miwfe,23.4
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1miwfe/1miwfe_qUgxPET_210_66_true_315_0.63.jpg,1miwfe,33.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kqsau/2kqsau_FsVxrpm_167_67_true_237_1.0.jpg,2kqsau,26.15
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2kqsau/2kqsau_FsVxrpm_230_67_true_237_1.0.jpg,2kqsau,36.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fdkv9/2fdkv9_OpNS3s2_150_64_true_1479_1.04.jpg,2fdkv9,25.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2fdkv9/2fdkv9_OpNS3s2_170_64_true_1479_1.04.jpg,2fdkv9,29.18
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jy3jm/1jy3jm_l7sOyIb_128_68_false_72_0.85.jpg,1jy3jm,19.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jy3jm/1jy3jm_Ea1UfRs_160_68_false_72_0.85.jpg,1jy3jm,24.33
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ot6vk/1ot6vk_Zp0SyhD_150_64_true_45_1.0.jpg,1ot6vk,25.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ot6vk/1ot6vk_Cp0SyhD_220_64_true_45_1.0.jpg,1ot6vk,37.76
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ddtma/2ddtma_9KRmYYF_183_67_false_23_0.75.jpg,2ddtma,28.66
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ddtma/2ddtma_dXjSYqZ_177_67_false_23_0.75.jpg,2ddtma,27.72
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ow2uy/2ow2uy_s4AmN9g_180_70_false_66_0.75.jpg,2ow2uy,25.82
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ow2uy/2ow2uy_r3sA9uH_175_70_false_66_0.75.jpg,2ow2uy,25.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fk3ok/1fk3ok_IwXWQlB_236_72_false_252_1.72.jpg,1fk3ok,32.0
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1fk3ok/1fk3ok_IwXWQlB_175_72_false_252_1.72.jpg,1fk3ok,23.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2c2km0/2c2km0_w2h6p8R_252_74_false_60_1.08.jpg,2c2km0,32.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2c2km0/2c2km0_w2h6p8R_302_74_false_60_1.08.jpg,2c2km0,38.77
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4eeagj/4eeagj_DwzxXsl_173_72_false_689_1.0.jpg,4eeagj,23.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4eeagj/4eeagj_DwzxXsl_213_72_false_689_1.0.jpg,4eeagj,28.88
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ndxai/4ndxai_Rs9BXhG_203_64_false_70_1.45.jpg,4ndxai,34.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ndxai/4ndxai_Rs9BXhG_180_64_false_70_1.45.jpg,4ndxai,30.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4fiq5m/4fiq5m_8dOPZic_260_74_false_245_0.56.jpg,4fiq5m,33.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4fiq5m/4fiq5m_oDbrAZc_260_74_false_245_0.56.jpg,4fiq5m,33.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4cg52k/4cg52k_ojISSm2_123_65_false_111_1.25.jpg,4cg52k,20.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4cg52k/4cg52k_ojISSm2_194_65_false_111_1.25.jpg,4cg52k,32.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/274zyb/274zyb_ZaFVcLJ_160_75_false_420_1.26.jpg,274zyb,20.0
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/274zyb/274zyb_ZaFVcLJ_135_75_false_420_1.26.jpg,274zyb,16.87
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1q4fak/1q4fak_6gGnDWK_210_72_false_28_0.75.jpg,1q4fak,28.48
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1q4fak/1q4fak_YlsnDpv_260_72_false_28_0.75.jpg,1q4fak,35.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jh5kw/1jh5kw_aB6C3qh_188_74_false_36_0.75.jpg,1jh5kw,24.14
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1jh5kw/1jh5kw_Z0dJ7mI_225_74_false_36_0.75.jpg,1jh5kw,28.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xnf2x/2xnf2x_ORAk0Vp_137_63_true_414_1.0.jpg,2xnf2x,24.27
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xnf2x/2xnf2x_ORAk0Vp_167_63_true_414_1.0.jpg,2xnf2x,29.58
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mvl7h/1mvl7h_LNz7VRZ_250_66_true_1158_1.0.jpg,1mvl7h,40.35
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1mvl7h/1mvl7h_ZNz7VRZ_158_66_true_1158_1.0.jpg,1mvl7h,25.5
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31bre2/31bre2_p8Cg4aK_185_69_false_20_0.36.jpg,31bre2,27.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31bre2/31bre2_KWz4QIj_222_69_false_20_0.36.jpg,31bre2,32.78
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3beyds/3beyds_V949vxA_419_75_false_219_0.67.jpg,3beyds,52.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3beyds/3beyds_X2k399B_230_75_false_219_0.67.jpg,3beyds,28.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kvuo8/4kvuo8_Aiij7jq_183_69_false_295_0.75.jpg,4kvuo8,27.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4kvuo8/4kvuo8_EXaBwrC_248_69_false_295_0.75.jpg,4kvuo8,36.62
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1dk7vw/1dk7vw_42jPQ9J_195_70_false_32_0.72.jpg,1dk7vw,27.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1dk7vw/1dk7vw_BA6ptNI_225_70_false_32_0.72.jpg,1dk7vw,32.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i35vp/2i35vp_M3smnk5_235_59_true_1867_1.0.jpg,2i35vp,47.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i35vp/2i35vp_M3smnk5_285_59_true_1867_1.0.jpg,2i35vp,57.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/39r3a4/39r3a4_EzhIrnZ_161_66_false_148_0.56.jpg,39r3a4,25.98
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/39r3a4/39r3a4_3rk5w6m_218_66_false_148_0.56.jpg,39r3a4,35.18
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2r56za/2r56za_1bdGoe3_377_68_true_1287_1.0.jpg,2r56za,57.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2r56za/2r56za_1bdGoe3_226_68_true_1287_1.0.jpg,2r56za,34.36
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1eday6/1eday6_gWgaWHg_185_71_false_2_0.75.jpg,1eday6,25.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1eday6/1eday6_Yp8DvLK_185_71_false_2_0.75.jpg,1eday6,25.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1owqje/1owqje_HTdoGAZ_125_65_true_11_0.79.jpg,1owqje,20.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1owqje/1owqje_HTdoGAZ_170_65_true_11_0.79.jpg,1owqje,28.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25md6f/25md6f_jYFt8C2_205_66_true_1980_1.0.jpg,25md6f,33.08
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/25md6f/25md6f_jYFt8C2_280_66_true_1980_1.0.jpg,25md6f,45.19
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3wkvxx/3wkvxx_wpGzlrh_132_67_false_387_1.0.jpg,3wkvxx,20.67
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3wkvxx/3wkvxx_wpGzlrh_165_67_false_387_1.0.jpg,3wkvxx,25.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3gwrib/3gwrib_C1N27TV_173_74_false_41_1.0.jpg,3gwrib,22.21
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3gwrib/3gwrib_C1N27TV_200_74_false_41_1.0.jpg,3gwrib,25.68
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zd5vm/1zd5vm_6HNXC0x_230_66_true_163_1.0.jpg,1zd5vm,37.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1zd5vm/1zd5vm_6HNXC0x_190_66_true_163_1.0.jpg,1zd5vm,30.66
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2g109t/2g109t_9bQezhH_263_76_false_88_1.0.jpg,2g109t,32.01
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2g109t/2g109t_9bQezhH_382_76_false_88_1.0.jpg,2g109t,46.49
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ofv8v/1ofv8v_r2LHtAo_185_69_false_405_1.33.jpg,1ofv8v,27.32
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1ofv8v/1ofv8v_qPFEjyJ_140_69_false_405_1.33.jpg,1ofv8v,20.67
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/236hp1/236hp1_rZBNpxI_175_70_false_309_1.0.jpg,236hp1,25.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/236hp1/236hp1_rZBNpxI_155_70_false_309_1.0.jpg,236hp1,22.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1joxvb/1joxvb_zi6yzUn_225_79_false_225_1.62.jpg,1joxvb,25.34
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1joxvb/1joxvb_Xi6yzUn_270_79_false_225_1.62.jpg,1joxvb,30.41
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yyj2a/2yyj2a_8LIAsqh_140_69_false_2_0.56.jpg,2yyj2a,20.67
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2yyj2a/2yyj2a_9LIAsqh_140_69_false_2_0.56.jpg,2yyj2a,20.67
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19bfyg/19bfyg_dvE36qu_210_71_false_1_0.75.jpg,19bfyg,29.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19bfyg/19bfyg_evE36qu_210_71_false_1_0.75.jpg,19bfyg,29.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3euahy/3euahy_zPzoYkb_160_73_false_102_0.75.jpg,3euahy,21.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3euahy/3euahy_C4nQ67H_200_73_false_102_0.75.jpg,3euahy,26.38
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ex3jz/4ex3jz_dc6U0Cx_160_70_true_231_0.44.jpg,4ex3jz,22.96
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4ex3jz/4ex3jz_dc6U0Cx_250_70_true_231_0.44.jpg,4ex3jz,35.87
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/21ke3v/21ke3v_h2nMRpi_175_68_false_57_1.0.jpg,21ke3v,26.61
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/21ke3v/21ke3v_h2nMRpi_235_68_false_57_1.0.jpg,21ke3v,35.73
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hc4gv/2hc4gv_BsbJsP1_185_71_false_114_1.82.jpg,2hc4gv,25.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hc4gv/2hc4gv_BsbJsP1_255_71_false_114_1.82.jpg,2hc4gv,35.56
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i8oth/2i8oth_axThznW_182_70_false_27_1.81.jpg,2i8oth,26.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2i8oth/2i8oth_axThznW_210_70_false_27_1.81.jpg,2i8oth,30.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1k3g1g/1k3g1g_azaVX0S_180_60_true_61_1.0.jpg,1k3g1g,35.15
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1k3g1g/1k3g1g_azaVX0S_164_60_true_61_1.0.jpg,1k3g1g,32.03
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2zg6rc/2zg6rc_VvWvMMp_310_74_false_90_0.43.jpg,2zg6rc,39.8
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2zg6rc/2zg6rc_z9UVSgy_460_74_false_90_0.43.jpg,2zg6rc,59.05
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3xn6d8/3xn6d8_DSvSHH8_268_67_false_124_1.0.jpg,3xn6d8,41.97
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3xn6d8/3xn6d8_zSvSHH8_268_67_false_124_1.0.jpg,3xn6d8,41.97
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23ds4s/23ds4s_FY932LI_170_62_true_132_1.96.jpg,23ds4s,31.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23ds4s/23ds4s_FY932LI_150_62_true_132_1.96.jpg,23ds4s,27.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4p36cd/4p36cd_Gs5DJ6O_208_67_true_404_1.0.jpg,4p36cd,32.57
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4p36cd/4p36cd_Gs5DJ6O_269_67_true_404_1.0.jpg,4p36cd,42.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2rvtyx/2rvtyx_vmTl9Od_220_72_false_261_1.0.jpg,2rvtyx,29.83
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2rvtyx/2rvtyx_vmTl9Od_320_72_false_261_1.0.jpg,2rvtyx,43.4
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cn2m/26cn2m_gTMEVk4_181_71_false_1_0.75.jpg,26cn2m,25.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/26cn2m/26cn2m_dTMEVk4_181_71_false_1_0.75.jpg,26cn2m,25.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xndqo/2xndqo_z5yiMli_210_71_false_1_0.75.jpg,2xndqo,29.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xndqo/2xndqo_q5yiMli_210_71_false_1_0.75.jpg,2xndqo,29.29
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3dv96w/3dv96w_rRjKSG5_195_73_false_242_1.0.jpg,3dv96w,25.72
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3dv96w/3dv96w_rRjKSG5_215_73_false_242_1.0.jpg,3dv96w,28.36
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31kl3n/31kl3n_PVBTTX5_224_74_false_51_1.25.jpg,31kl3n,28.76
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/31kl3n/31kl3n_PVBTTX5_250_74_false_51_1.25.jpg,31kl3n,32.09
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19g24f/19g24f_v1w3ueM_200_71_false_1_0.75.jpg,19g24f,27.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/19g24f/19g24f_t1w3ueM_200_71_false_1_0.75.jpg,19g24f,27.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2slql2/2slql2_MaoycGT_187_71_false_214_1.07.jpg,2slql2,26.08
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2slql2/2slql2_MaoycGT_330_71_false_214_1.07.jpg,2slql2,46.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4gk17p/4gk17p_IfQmxkE_160_69_false_118_1.0.jpg,4gk17p,23.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4gk17p/4gk17p_IfQmxkE_220_69_false_118_1.0.jpg,4gk17p,32.48
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/qujz5/qujz5_tkrsE_311_69_false_197_0.75.jpg,qujz5,45.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/qujz5/qujz5_4IHig_210_69_false_197_0.75.jpg,qujz5,31.01
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i6j1t/4i6j1t_GlKBCBt_259_69_false_147_1.33.jpg,4i6j1t,38.24
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4i6j1t/4i6j1t_GlKBCBt_183_69_false_147_1.33.jpg,4i6j1t,27.02
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4qfsm5/4qfsm5_kpVE0ZB_225_70_false_714_1.0.jpg,4qfsm5,32.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4qfsm5/4qfsm5_kpVE0ZB_185_70_false_714_1.0.jpg,4qfsm5,26.54
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/41xcwl/41xcwl_GYutanS_190_70_false_67_1.0.jpg,41xcwl,27.26
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/41xcwl/41xcwl_GYutanS_225_70_false_67_1.0.jpg,41xcwl,32.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1lgqef/1lgqef_DIppGIL_221_69_false_33_0.75.jpg,1lgqef,32.63
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1lgqef/1lgqef_emgd9CB_175_69_false_33_0.75.jpg,1lgqef,25.84
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1hvn4h/1hvn4h_Br9FMVX_180_62_true_187_0.49.jpg,1hvn4h,32.92
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1hvn4h/1hvn4h_Br9FMVX_150_62_true_187_0.49.jpg,1hvn4h,27.43
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1n04zv/1n04zv_zlMxJEt_171_67_false_16_1.36.jpg,1n04zv,26.78
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1n04zv/1n04zv_mlMxJEt_245_67_false_16_1.36.jpg,1n04zv,38.37
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2p7pys/2p7pys_K9dwGIJ_250_64_true_406_1.0.jpg,2p7pys,42.91
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2p7pys/2p7pys_K9dwGIJ_150_64_true_406_1.0.jpg,2p7pys,25.74
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3khmmd/3khmmd_dEQ7EDM_140_68_false_189_1.0.jpg,3khmmd,21.28
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3khmmd/3khmmd_dEQ7EDM_185_68_false_189_1.0.jpg,3khmmd,28.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1rc14c/1rc14c_z74k98v_140_64_true_129_1.0.jpg,1rc14c,24.03
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/1rc14c/1rc14c_D74k98v_160_64_true_129_1.0.jpg,1rc14c,27.46
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3imrhv/3imrhv_ULYPpKU_150_66_false_39_1.0.jpg,3imrhv,24.21
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3imrhv/3imrhv_ULYPpKU_164_66_false_39_1.0.jpg,3imrhv,26.47
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4j1m2h/4j1m2h_G1wIOyz_145_68_false_77_1.0.jpg,4j1m2h,22.04
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4j1m2h/4j1m2h_G1wIOyz_142_68_false_77_1.0.jpg,4j1m2h,21.59
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2lfky0/2lfky0_Huq9qoL_185_70_false_104_1.0.jpg,2lfky0,26.54
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2lfky0/2lfky0_Huq9qoL_215_70_false_104_1.0.jpg,2lfky0,30.85
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2iospv/2iospv_1UAIgQD_310_68_false_110_0.75.jpg,2iospv,47.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2iospv/2iospv_CILQar5_190_68_false_110_0.75.jpg,2iospv,28.89
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xn1m9/2xn1m9_ua7jnPJ_166_70_true_1_0.56.jpg,2xn1m9,23.82
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2xn1m9/2xn1m9_za7jnPJ_166_70_true_1_0.56.jpg,2xn1m9,23.82
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3hcdwn/3hcdwn_BDKeJuT_199_65_true_124_1.0.jpg,3hcdwn,33.11
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3hcdwn/3hcdwn_BDKeJuT_162_65_true_124_1.0.jpg,3hcdwn,26.96
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4mxbex/4mxbex_zWlzn5a_163_65_true_254_0.8.jpg,4mxbex,27.12
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/4mxbex/4mxbex_zWlzn5a_150_65_true_254_0.8.jpg,4mxbex,24.96
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/18swql/18swql_5f28xnR_163_67_false_7_0.75.jpg,18swql,25.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/18swql/18swql_4f28xnR_163_67_false_7_0.75.jpg,18swql,25.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3zgunl/3zgunl_tTQN0eR_190_60_true_362_1.0.jpg,3zgunl,37.1
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/3zgunl/3zgunl_tTQN0eR_135_60_true_362_1.0.jpg,3zgunl,26.36
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hygl4/2hygl4_NqOeu2i_173_77_false_101_1.0.jpg,2hygl4,20.51
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2hygl4/2hygl4_NqOeu2i_190_77_false_101_1.0.jpg,2hygl4,22.53
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ysrn1/2ysrn1_sz36vQF_133_61_true_116_0.63.jpg,2ysrn1,25.13
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/2ysrn1/2ysrn1_fBp5rwJ_147_61_true_116_0.63.jpg,2ysrn1,27.77
/kaggle/input/datasets/abidur14004/visual-bmi/Visual BMI/bodyface_1to17/23w0u2/23w0u2_yqUtApq_225_69_true_154_1.68.jpg,23w0u2,33.22
